ኣትሒዘ	+0	2	+	10818823	\N
ኣትሒዙ	+0	1	+	10898301	\N
ኣትሒዛ	+0	1	+	10886311	\N
ኣትማን	+0	2	+	10874912	\N
ኣትርከብ	+0	1	+	10816100	\N
ኣትኵሮ	+0	1	+	10811225	\N
ኣትኵሮኻ	+0	1	+	10816093	\N
ኣትየ	+0	2	+	10891935	\N
ኣትዩ	+0	3	+	10845764	\N
ኣትያ	+0	2	+	10869765	\N
ኣትይ	+0	1	+	10807141	\N
ኣትይዎ	+0	1	+	10833304	\N
ኣትዮም	+0	1	+	10840131	\N
ኣቶ	+0	29	+	10809193	\N
ኣቻዮ	+0	1	+	10853309	\N
ኣነ	+0	65	+	10855406	\N
ኣነስታይን	+0	1	+	10868816	\N
ኣነባብራ	+0	1	+	10853385	\N
ኣነን	+0	4	+	10835284	\N
ኣነ'ኸ	+0	1	+	10869649	\N
ኣነ'ውን	+0	2	+	10843053	\N
ኣነ'ዶ	+0	1	+	10898564	\N
ኣኒ	+0	1	+	10869696	\N
ኣና	+0	1	+	10833894	\N
ኣናህብ	+0	1	+	10842374	\N
ኣናህብን	+0	1	+	10831324	\N
ኣናብስ	+0	1	+	10869707	\N
ኣናን	+0	1	+	10863880	\N
ኣናደዮ	+0	1	+	10825504	\N
ኣኔ	+0	2	+	10893740	\N
ኣን	+0	3	+	10880637	\N
ኣንሳሒቡ	+0	1	+	10869570	\N
ኣንስተይቲ	+0	5	+	10804706	\N
ኣንስቲ	+0	1	+	10842796	\N
ኣንስቲ'ቶም	+0	1	+	10866011	\N
ኣንስትናን	+0	1	+	10866485	\N
ኣንስትዮ	+0	1	+	10837567	\N
ኣንስትዮ'ውን	+0	1	+	10827409	\N
ኣንሶላታት	+0	1	+	10874753	\N
ኣንበረትሉ	+0	1	+	10831370	\N
ኣንበሪ	+0	1	+	10898070	\N
ኣንበሳ	+0	7	+	10872702	\N
ኣንበሳን	+0	1	+	10837330	\N
ኣንቢሩ	+0	1	+	10821271	\N
ኣንቢርሉ	+0	1	+	10884429	\N
ኣንቢርዎ	+0	1	+	10837965	\N
ኣንቢበ	+0	2	+	10813511	\N
ኣንብቦ	+0	1	+	10831000	\N
ኣንቲ	+0	2	+	10886619	\N
ኣንታ	+0	2	+	10878418	\N
ኣንቶኒ	+0	1	+	10809402	\N
ኣንቶንዮ	+0	1	+	10868836	\N
ኣንነት	+0	1	+	10875168	\N
ኣንድሪው	+0	1	+	10833950	\N
ኣንድርያ	+0	1	+	10827316	\N
ኣንጀለስ	+0	2	+	10887163	\N
ኣንጀልስ	+0	1	+	10811906	\N
ኣንጅለስ	+0	1	+	10869784	\N
ኣንጆሎስ	+0	1	+	10859091	\N
ኣንግሎ	+0	1	+	10898777	\N
ኣንጭዋ	+0	3	+	10809270	\N
ኣንጸባራቒ	+0	1	+	10839924	\N
ኣንጻሩ	+0	1	+	10837629	\N
ኣንጻር	+0	3	+	10880989	\N
ኣንፈት	+0	3	+	10804683	\N
ኣንፈት'ዶ	+0	1	+	10833122	\N
ኣኘስ	+0	1	+	10824735	\N
ኣእማን	+0	4	+	10898267	\N
ኣእማንን	+0	1	+	10827019	\N
ኣእምራውን	+0	1	+	10818701	\N
ኣእምሮ	+0	3	+	10884073	\N
ኣእምሮና	+0	1	+	10877757	\N
ኣእምሮናን	+0	1	+	10858246	\N
ኣእምሮን	+0	1	+	10842530	\N
ኣእምሮኡ	+0	1	+	10833968	\N
ኣእምሮኣ	+0	1	+	10874787	\N
ኣእምሮኣዊ	+0	2	+	10811939	\N
ኣእምሮኣውን	+0	1	+	10825404	\N
ኣእምሮኻ	+0	3	+	10814112	\N
ኣእተወት	+0	1	+	10848650	\N
ኣእቲኻያ	+0	1	+	10886644	\N
ኣእትዩ	+0	1	+	10816308	\N
ኣእዋም	+0	1	+	10869597	\N
ኣእዛነይ	+0	1	+	10824716	\N
ኣእዛን	+0	2	+	10837385	\N
ኣእዛንካ	+0	1	+	10804676	\N
ኣእዳዋ	+0	1	+	10894012	\N
ኣእዳው	+0	4	+	10818404	\N
ኣእጋር	+0	2	+	10868836	\N
ኣእጋርካ	+0	2	+	10887046	\N
ኣእጋሮም	+0	1	+	10818987	\N
ኣከባቢ	+0	1	+	10845755	\N
ኣከባብን	+0	1	+	10811770	\N
ኣከፋፍላ	+0	1	+	10850604	\N
ኣኪብካ	+0	1	+	10881010	\N
ኣካለይን	+0	1	+	10852969	\N
ኣካላተይ	+0	1	+	10826798	\N
ኣካላት	+0	5	+	10880380	\N
ኣካላቶም	+0	1	+	10896377	\N
ኣካላዊ	+0	6	+	10892074	\N
ኣካላውን	+0	1	+	10818701	\N
ኣካል	+0	11	+	10891641	\N
ኣካልካ	+0	1	+	10835541	\N
ኣካቢ	+0	1	+	10880831	\N
ኣካዪዱ	+0	1	+	10818293	\N
ኣካያዲ	+0	1	+	10804797	\N
ኣካይደ	+0	1	+	10825367	\N
ኣካይዱ	+0	1	+	10869771	\N
ኣካይድና	+0	1	+	10845253	\N
ኣካይዶም	+0	1	+	10825029	\N
ኣክቦም	+0	1	+	10880445	\N
ኣኮ	+0	2	+	10807352	\N
ኣኮኡ	+0	2	+	10888970	\N
ኣኮኻ	+0	1	+	10853399	\N
ኣኮይ	+0	4	+	10858632	\N
ኣኸቲሉ	+0	1	+	10848460	\N
ኣኹሶ	+0	1	+	10853399	\N
ኣኺሉ	+0	3	+	10826681	\N
ኣኻልብ	+0	4	+	10891804	\N
ኣኼባ	+0	9	+	10816495	\N
ኣኼባታት	+0	1	+	10804699	\N
ኣኼባና	+0	1	+	10804702	\N
ኣኽላብ	+0	1	+	10831209	\N
ኣኽባር	+0	2	+	10874834	\N
ኣኽብሮት	+0	1	+	10852859	\N
ኣኽፊለ	+0	1	+	10887190	\N
ኣወሳስዳን	+0	1	+	10848001	\N
ኣወዳት	+0	5	+	10827342	\N
ኣወጀ	+0	1	+	10816097	\N
ኣዊጃ	+0	1	+	10855222	\N
ኣዋልድ	+0	11	+	10814044	\N
ኣዋርሕ	+0	8	+	10850595	\N
ኣዋርቐይ	+0	1	+	10825301	\N
ኣዋጅ	+0	4	+	10855222	\N
ኣውሪዳታ	+0	1	+	10830857	\N
ኣውሪዶምሉ	+0	1	+	10898201	\N
ኣውራ	+0	3	+	10820991	\N
ኣውስትራልያ	+0	12	+	10892268	\N
ኣውቲስታ	+0	1	+	10853628	\N
ኣውቶማቲካዊት	+0	1	+	10824923	\N
ኣውቶቡሳት	+0	1	+	10826724	\N
ኣውቶቡስ	+0	5	+	10813600	\N
ኣውደቖ	+0	1	+	10884212	\N
ኣውዲቖም	+0	1	+	10824574	\N
ኣውጀላ	+0	1	+	10856038	\N
ኣውጺኣ	+0	1	+	10845247	\N
ኣውጺእናሉ	+0	1	+	10818143	\N
ኣውጺእናን	+0	1	+	10886259	\N
ኣውጺእካ	+0	1	+	10835713	\N
ኣውጺእዋ	+0	1	+	10821188	\N
ኣውጺኦሙዋ	+0	1	+	10872785	\N
ኣውጽኣዮ	+0	1	+	10898492	\N
ኣዐሪዋ	+0	1	+	10863871	\N
ኣዒንተይ	+0	1	+	10851049	\N
ኣዒንቱ	+0	1	+	10818548	\N
ኣዒንቲ	+0	1	+	10875392	\N
ኣዒንታ	+0	3	+	10825014	\N
ኣዒንትኻ	+0	1	+	10866985	\N
ኣዕለቕሊቓ	+0	1	+	10881206	\N
ኣዕሊልና	+0	1	+	10804585	\N
ኣዕሩኽ	+0	4	+	10853545	\N
ኣዕሩኽተይ	+0	4	+	10850699	\N
ኣዕሩኽቱ	+0	2	+	10896414	\N
ኣዕራብ	+0	1	+	10875502	\N
ኣዕብያቶ	+0	1	+	10839967	\N
ኣዕኑድ	+0	1	+	10896309	\N
ኣዕኒኻ	+0	1	+	10826757	\N
ኣዕኒዋ	+0	1	+	10811314	\N
ኣዕንይዎ	+0	1	+	10877800	\N
ኣዕዋፍ	+0	10	+	10872702	\N
ኣዕዋፍን	+0	2	+	10837385	\N
ኣዕጊብዎም	+0	1	+	10884466	\N
ኣዕጽምቲ	+0	1	+	10868772	\N
ኣዕፙቐ	+0	1	+	10839690	\N
ኣዘራርቦ	+0	1	+	10852696	\N
ኣዘኻኺረዮ	+0	1	+	10818093	\N
ኣዘኻኽረኒ	+0	1	+	10863937	\N
ኣዘዞ	+0	1	+	10837907	\N
ኣዚና	+0	4	+	10891412	\N
ኣዚኺ	+0	1	+	10872075	\N
ኣዚኻ	+0	2	+	10840113	\N
ኣዚዙ	+0	1	+	10888857	\N
ኣዚዙና	+0	1	+	10818910	\N
ኣዚዝዎም	+0	1	+	10868647	\N
ኣዛራሪበዮም	+0	1	+	10866532	\N
ኣዛዊራትኒ	+0	1	+	10845866	\N
ኣዝማድ	+0	2	+	10842641	\N
ኣዝየ	+0	3	+	10844941	\N
ኣዝየን	+0	4	+	10881139	\N
ኣዝዩ	+0	96	+	10807257	\N
ኣዝያ	+0	16	+	10881078	\N
ኣዝዮ	+0	1	+	10833282	\N
ኣዝዮም	+0	9	+	10880634	\N
ኣየሐበነናን	+0	1	+	10874704	\N
ኣየምጽኣላን	+0	1	+	10834024	\N
ኣየር	+0	6	+	10831591	\N
ኣየርላንዳዊት	+0	1	+	10869258	\N
ኣየርላንድን	+0	1	+	10814212	\N
ኣየርከቦን	+0	1	+	10830976	\N
ኣየስዕብን	+0	1	+	10898070	\N
ኣየስግእን	+0	1	+	10853274	\N
ኣየቃልዑን	+0	1	+	10840443	\N
ኣየተባብዕን	+0	1	+	10877548	\N
ኣየነይቲ	+0	1	+	10837666	\N
ኣየናይ	+0	4	+	10809380	\N
ኣየናዮም	+0	1	+	10874831	\N
ኣየኖት	+0	1	+	10875141	\N
ኣየወዳእካንን	+0	1	+	10872967	\N
ኣየውርድን	+0	1	+	10807499	\N
ኣየዳለናን	+0	1	+	10878008	\N
ኣየድልን	+0	2	+	10881235	\N
ኣየድልየካን'ዩ	+0	1	+	10852982	\N
ኣየድልዩናን	+0	1	+	10831367	\N
ኣየገርምን	+0	1	+	10818853	\N
ኣየገድስን	+0	1	+	10853576	\N
ኣየጽረዮን	+0	1	+	10853266	\N
ኣየፍቅደሉን	+0	1	+	10850260	\N
ኣዩ	+0	1	+	10869584	\N
ኣይ	+0	1	+	10845681	\N
ኣይሁዳውያን	+0	1	+	10853219	\N
ኣይሁድን	+0	1	+	10842939	\N
ኣይሁድ'ያ	+0	1	+	10839967	\N
ኣይህብን	+0	1	+	10820806	\N
ኣይለመድክዎን	+0	1	+	10896637	\N
ኣይሐድግ	+0	1	+	10898575	\N
ኣይሓልምን	+0	1	+	10874664	\N
ኣይሓሰብኩን	+0	1	+	10884796	\N
ኣይሓስቡን	+0	1	+	10827127	\N
ኣይሓስብን	+0	3	+	10827435	\N
ኣይሓበረትን	+0	1	+	10831576	\N
ኣይሓውን	+0	1	+	10891467	\N
ኣይሓዝኩን	+0	1	+	10855182	\N
ኣይሓደስክዎን	+0	1	+	10883944	\N
ኣይሕዞን	+0	1	+	10881020	\N
ኣይመሰለን	+0	1	+	10833192	\N
ኣይመሰሎምን	+0	1	+	10831189	\N
ኣይመስለንን	+0	11	+	10886370	\N
ኣይመስልን	+0	3	+	10875481	\N
ኣይመስሎን	+0	1	+	10811950	\N
ኣይመጋጠመንን	+0	1	+	10809216	\N
ኣይመጹን	+0	1	+	10853360	\N
ኣይምልከትን	+0	1	+	10813548	\N
ኣይምቅረካን	+0	1	+	10858855	\N
ኣይምተኻእለን	+0	1	+	10850583	\N
ኣይምተገበኣንን	+0	1	+	10840394	\N
ኣይምትረበጹን	+0	1	+	10816150	\N
ኣይምኸኣለን	+0	1	+	10820839	\N
ኣይምኸኣልናን	+0	1	+	10875222	\N
ኣይረኣኹን	+0	1	+	10889112	\N
ኣይረኸብኩን	+0	2	+	10842886	\N
ኣይረኸብክዎን	+0	1	+	10831161	\N
ኣይርስዖን	+0	2	+	10852969	\N
ኣይርከብን	+0	2	+	10811755	\N
ኣይርከቦን	+0	1	+	10811536	\N
ኣይርደኣንን	+0	1	+	10826668	\N
ኣይርድኣንን	+0	1	+	10811845	\N
ኣይሰልጠንኩን	+0	1	+	10878374	\N
ኣይሰምዐን	+0	1	+	10804595	\N
ኣይሰርሕን	+0	2	+	10875326	\N
ኣይሰኸርኩን	+0	1	+	10880743	\N
ኣይስለጥካ	+0	1	+	10840163	\N
ኣይስመዓንን	+0	2	+	10811813	\N
ኣይስምዓንን	+0	1	+	10893640	\N
ኣይሸይጥን	+0	1	+	10813603	\N
ኣይሽየጥን	+0	1	+	10840035	\N
ኣይቀበሎ	+0	1	+	10818666	\N
ኣይቀንኡን	+0	1	+	10872499	\N
ኣይቅበሎን	+0	1	+	10877476	\N
ኣይቆጽርን	+0	1	+	10831448	\N
ኣይበላሸውን	+0	1	+	10880370	\N
ኣይበልኩን	+0	2	+	10869519	\N
ኣይበልዑን	+0	1	+	10839869	\N
ኣይበልዕን	+0	1	+	10816548	\N
ኣይበሮ-ኣሜሪካ	+0	1	+	10898391	\N
ኣይብላዕን	+0	1	+	10858470	\N
ኣይተላግጽ	+0	2	+	10880870	\N
ኣይተመሃርኩን	+0	1	+	10825205	\N
ኣይተመልሰን	+0	1	+	10868816	\N
ኣይተመርዓኻን	+0	1	+	10872310	\N
ኣይተረደኣናን	+0	1	+	10895695	\N
ኣይተረድኣትንን	+0	1	+	10850640	\N
ኣይተረድኣንን	+0	3	+	10880859	\N
ኣይተረፉን	+0	1	+	10839877	\N
ኣይተራእየን	+0	1	+	10853136	\N
ኣይተርኢ	+0	1	+	10826676	\N
ኣይተርፍን	+0	2	+	10866473	\N
ኣይተሰክፍ	+0	1	+	10825447	\N
ኣይተሳተፈን	+0	1	+	10837789	\N
ኣይተሳተፉን	+0	1	+	10833745	\N
ኣይተሳተፍኩን	+0	2	+	10821120	\N
ኣይተቐመጠትን	+0	1	+	10847945	\N
ኣይተቐበለቶን	+0	1	+	10898281	\N
ኣይተቐበሎን	+0	1	+	10821103	\N
ኣይተቐጸዐትን	+0	1	+	10850417	\N
ኣይተብሎ	+0	1	+	10855606	\N
ኣይተኸደንኩን	+0	1	+	10884599	\N
ኣይተወሰነን	+0	1	+	10830802	\N
ኣይተወደኤን	+0	1	+	10858538	\N
ኣይተዓሽዋ	+0	1	+	10845016	\N
ኣይተዓወቱን	+0	2	+	10824546	\N
ኣይተዛረበን	+0	1	+	10826690	\N
ኣይተዛረብኩን	+0	1	+	10884747	\N
ኣይተገብረን	+0	1	+	10842401	\N
ኣይተጸለልኩን	+0	1	+	10850282	\N
ኣይተጽንዕን	+0	1	+	10837549	\N
ኣይተፈለየትን	+0	1	+	10886311	\N
ኣይተፈልጠን	+0	1	+	10880374	\N
ኣይተፍርን	+0	2	+	10877671	\N
ኣይተፍቅደሉ	+0	1	+	10866038	\N
ኣይተፍቅደሉን	+0	1	+	10839990	\N
ኣይትሓልፍን	+0	1	+	10807210	\N
ኣይትሓዋውሶ	+0	1	+	10891317	\N
ኣይትሓዘለይ	+0	1	+	10825444	\N
ኣይትሓዘልና	+0	1	+	10893550	\N
ኣይትሓዝ	+0	1	+	10873002	\N
ኣይትሕለኺ	+0	1	+	10869656	\N
ኣይትሕመ	+0	1	+	10818587	\N
ኣይትሕሰዮ	+0	1	+	10859082	\N
ኣይትመስልን	+0	3	+	10884690	\N
ኣይትረስዓዮ	+0	1	+	10893923	\N
ኣይትረስዕ	+0	3	+	10804641	\N
ኣይትርኣያ	+0	1	+	10848156	\N
ኣይትርእዮን	+0	1	+	10863514	\N
ኣይትርከብን	+0	1	+	10816154	\N
ኣይትሰማማዕን	+0	1	+	10852700	\N
ኣይትሰጉም	+0	1	+	10896611	\N
ኣይትስገር	+0	1	+	10891786	\N
ኣይትሸገር	+0	2	+	10852982	\N
ኣይትብላዕ	+0	1	+	10809526	\N
ኣይትብልዓዮ	+0	1	+	10835713	\N
ኣይትንገሮም	+0	1	+	10866769	\N
ኣይትንገፍ	+0	1	+	10811885	\N
ኣይትእትዊ	+0	1	+	10807535	\N
ኣይትካታዕ	+0	1	+	10863968	\N
ኣይትኸይድን	+0	2	+	10842710	\N
ኣይትኹን	+0	1	+	10855624	\N
ኣይትኺድ	+0	1	+	10898259	\N
ኣይትኽል	+0	1	+	10814181	\N
ኣይትኽእልን	+0	10	+	10872463	\N
ኣይትዂዓቱ	+0	1	+	10877935	\N
ኣይትውለድን	+0	1	+	10842673	\N
ኣይትውቅዓዮ	+0	1	+	10818843	\N
ኣይትዓርብን	+0	1	+	10833656	\N
ኣይትዛረበሉ	+0	1	+	10813657	\N
ኣይትደምስሶ	+0	1	+	10886571	\N
ኣይትዶንግይ	+0	1	+	10874883	\N
ኣይትገብርን	+0	3	+	10880854	\N
ኣይትግበሩ	+0	1	+	10813634	\N
ኣይትግበር	+0	2	+	10833493	\N
ኣይትግበሮ	+0	2	+	10896143	\N
ኣይትግብእዮን	+0	1	+	10847990	\N
ኣይትጥቀምን	+0	1	+	10863245	\N
ኣይትጥቀሳ	+0	1	+	10874883	\N
ኣይትጨነቕ	+0	1	+	10893923	\N
ኣይትጸውዓኒ	+0	1	+	10866064	\N
ኣይትጽለልን	+0	1	+	10842778	\N
ኣይትጾራን	+0	1	+	10875522	\N
ኣይትፈልጥን	+0	2	+	10814151	\N
ኣይትፈልጦን	+0	1	+	10868892	\N
ኣይትፈታተን	+0	1	+	10839901	\N
ኣይትፈትን	+0	1	+	10835548	\N
ኣይነርክባን	+0	1	+	10814314	\N
ኣይነበረትን	+0	2	+	10880642	\N
ኣይነበረን	+0	15	+	10872866	\N
ኣይነበረንን	+0	4	+	10884579	\N
ኣይነበሩን	+0	2	+	10838029	\N
ኣይነበራን	+0	1	+	10824856	\N
ኣይነበሮን	+0	3	+	10818679	\N
ኣይነድድን	+0	1	+	10807499	\N
ኣይነገርኩን	+0	1	+	10886924	\N
ኣይነገርካንን	+0	1	+	10858347	\N
ኣይናኸስን	+0	1	+	10896245	\N
ኣይንራኸብን	+0	1	+	10880993	\N
ኣይንቀሳቐስን	+0	1	+	10893916	\N
ኣይንበረን	+0	1	+	10825383	\N
ኣይንኽእልን	+0	3	+	10881024	\N
ኣይንደልየካ	+0	1	+	10888957	\N
ኣይንደልይን	+0	1	+	10892261	\N
ኣይንገብርን	+0	2	+	10858737	\N
ኣይኣምንን	+0	1	+	10892074	\N
ኣይከሓደትን	+0	1	+	10869383	\N
ኣይከኣለትን	+0	3	+	10830954	\N
ኣይከኣለን	+0	7	+	10874831	\N
ኣይከኣላን	+0	1	+	10851049	\N
ኣይከኣልናን	+0	2	+	10884525	\N
ኣይከኣልን	+0	4	+	10874834	\N
ኣይከኣልኩን	+0	10	+	10850539	\N
ኣይከውንን	+0	2	+	10877990	\N
ኣይከይድን	+0	1	+	10889121	\N
ኣይከድኩን	+0	2	+	10872200	\N
ኣይከፈሎን	+0	1	+	10835212	\N
ኣይክህልወንን	+0	2	+	10835252	\N
ኣይክለቅቕን	+0	1	+	10896361	\N
ኣይክመውትን	+0	1	+	10874724	\N
ኣይክምሕሮን	+0	1	+	10818104	\N
ኣይክምስርትን	+0	1	+	10855639	\N
ኣይክርስዖን	+0	1	+	10869220	\N
ኣይክቕበሉን	+0	1	+	10855324	\N
ኣይክትመውትን	+0	1	+	10827274	\N
ኣይክትረኽበንን	+0	1	+	10893916	\N
ኣይክትፈትዎን	+0	1	+	10877657	\N
ኣይክኣምንን	+0	1	+	10887127	\N
ኣይክእሉን	+0	2	+	10863983	\N
ኣይክእልን	+0	16	+	10837399	\N
ኣይክኸውንን	+0	1	+	10855293	\N
ኣይክኸፍልን	+0	1	+	10813520	\N
ኣይክውደኣን	+0	1	+	10831099	\N
ኣይክደንን	+0	1	+	10840167	\N
ኣይክጥቀመላን	+0	1	+	10853524	\N
ኣይክፈትሓክን	+0	1	+	10838103	\N
ኣይኮነ	+0	1	+	10888957	\N
ኣይኮነትን	+0	2	+	10886976	\N
ኣይኮነን	+0	43	+	10893596	\N
ኣይኮኑን	+0	4	+	10827307	\N
ኣይኮናን	+0	1	+	10886669	\N
ኣይኮንኩን	+0	7	+	10855719	\N
ኣይኮንካ	+0	1	+	10858721	\N
ኣይኮንካን	+0	2	+	10848575	\N
ኣይኰነን	+0	14	+	10894090	\N
ኣይኰኑን	+0	2	+	10863913	\N
ኣይኰንኩን	+0	6	+	10863588	\N
ኣይኰንካን	+0	2	+	10825431	\N
ኣይኸኣሉን	+0	1	+	10816132	\N
ኣይኸኣልኩን	+0	1	+	10845373	\N
ኣይኽእሉን	+0	2	+	10850447	\N
ኣይኽእልን	+0	4	+	10896317	\N
ኣይኽጠቕመካን	+0	1	+	10853031	\N
ኣይኽፈል	+0	1	+	10898385	\N
ኣይወስድን	+0	1	+	10869100	\N
ኣይወስዶን	+0	1	+	10858329	\N
ኣይወጽኦን	+0	1	+	10839711	\N
ኣይውሃቦን	+0	1	+	10842657	\N
ኣይውድኦን	+0	1	+	10889032	\N
ኣይዓደሙንን	+0	1	+	10895792	\N
ኣይዓደግኩን	+0	1	+	10880696	\N
ኣይዓገበን	+0	1	+	10809279	\N
ኣይዕደግን	+0	1	+	10896211	\N
ኣይዘራረቡን	+0	1	+	10869054	\N
ኣይዛረቡን	+0	1	+	10831209	\N
ኣይዛረብን	+0	1	+	10866971	\N
ኣይዝክሮን	+0	1	+	10809408	\N
ኣይደለናን	+0	1	+	10831534	\N
ኣይደለየን	+0	2	+	10818527	\N
ኣይደልን	+0	6	+	10869245	\N
ኣይደልን'የ	+0	1	+	10894494	\N
ኣይደልዩን	+0	1	+	10894439	\N
ኣይደልይን	+0	2	+	10845589	\N
ኣይደቀስኩን	+0	2	+	10880881	\N
ኣይድንጕን	+0	1	+	10893602	\N
ኣይገልጽዎን	+0	1	+	10835271	\N
ኣይገረመንን	+0	1	+	10884533	\N
ኣይገበክዎን	+0	1	+	10889331	\N
ኣይገብረናን	+0	1	+	10842497	\N
ኣይገብርን	+0	6	+	10889089	\N
ኣይገብሮን	+0	1	+	10891392	\N
ኣይገይሽን	+0	1	+	10874827	\N
ኣይገደፍክዎን	+0	1	+	10818750	\N
ኣይግባእን	+0	2	+	10813970	\N
ኣይግብኣን	+0	1	+	10892164	\N
ኣይግደሰሉን	+0	1	+	10889390	\N
ኣይጐሃኹን	+0	1	+	10875099	\N
ኣይጐድኣንን	+0	1	+	10827019	\N
ኣይጠቅምን	+0	1	+	10837873	\N
ኣይጠዓመን	+0	1	+	10878298	\N
ኣይጠፋእናን	+0	1	+	10848185	\N
ኣይጥዕመካን	+0	1	+	10884148	\N
ኣይጸሓፈን	+0	1	+	10821357	\N
ኣይጸዓርኩን	+0	2	+	10878371	\N
ኣይጻወርን	+0	2	+	10875522	\N
ኣይፈለጥኩን	+0	6	+	10809371	\N
ኣይፈለጥካን	+0	1	+	10865967	\N
ኣይፈልጡን	+0	1	+	10831161	\N
ኣይፈልጥ	+0	1	+	10898575	\N
ኣይፈልጥን	+0	19	+	10875158	\N
ኣይፈልጦን	+0	3	+	10847812	\N
ኣይፈርህን	+0	1	+	10830922	\N
ኣይፈርሕን	+0	1	+	10815770	\N
ኣይፈተውንን	+0	1	+	10892242	\N
ኣይፈቱን	+0	3	+	10855317	\N
ኣይፈትዎን	+0	2	+	10891867	\N
ኣይፋሉን	+0	4	+	10835865	\N
ኣይፋል	+0	4	+	10807118	\N
ኣይፋልን	+0	1	+	10825447	\N
ኣይፍለጥን	+0	1	+	10853132	\N
ኣይፍቀደሎምን	+0	1	+	10811589	\N
ኣይፍቀድን	+0	1	+	10884168	\N
ኣይፍትንን	+0	1	+	10884774	\N
ኣደ	+0	5	+	10826854	\N
ኣደራሹ	+0	1	+	10807127	\N
ኣደባባይ	+0	1	+	10819024	\N
ኣደናቒ	+0	1	+	10811560	\N
ኣደን	+0	1	+	10880821	\N
ኣደይ	+0	6	+	10812065	\N
ኣዲኡ	+0	1	+	10859128	\N
ኣዲኣ	+0	2	+	10825159	\N
ኣዳልየሉ	+0	1	+	10833457	\N
ኣዳልዩ	+0	1	+	10833204	\N
ኣዳልያ	+0	1	+	10889248	\N
ኣዳልዮም	+0	1	+	10824535	\N
ኣዳምስ	+0	1	+	10814204	\N
ኣዳራሽ	+0	4	+	10824541	\N
ኣዴታት	+0	1	+	10875222	\N
ኣዴኣ	+0	1	+	10815726	\N
ኣድሂብካ	+0	1	+	10830830	\N
ኣድላዪ	+0	1	+	10825055	\N
ኣድልዎ	+0	1	+	10843094	\N
ኣድሚጻ	+0	1	+	10875273	\N
ኣድማስ	+0	3	+	10863517	\N
ኣድማስና	+0	1	+	10868828	\N
ኣድብዩ	+0	1	+	10831334	\N
ኣድካምን	+0	1	+	10889420	\N
ኣድጊ	+0	1	+	10858329	\N
ኣጀንዳ	+0	1	+	10814287	\N
ኣጆኻ	+0	2	+	10833326	\N
ኣገልገልቲ	+0	1	+	10898154	\N
ኣገልገልታን	+0	1	+	10896338	\N
ኣገልጊሉ	+0	1	+	10834030	\N
ኣገልጊላ	+0	1	+	10852966	\N
ኣገልጋሊ	+0	1	+	10816097	\N
ኣገልጋሊት	+0	1	+	10853210	\N
ኣገልግሎታት	+0	1	+	10820665	\N
ኣገልግሎት	+0	6	+	10880831	\N
ኣገራሚ	+0	2	+	10863511	\N
ኣገባባት	+0	2	+	10855200	\N
ኣገባብ	+0	11	+	10818497	\N
ኣገባብ'ዚ	+0	1	+	10875116	\N
ኣገደስቲ	+0	1	+	10818695	\N
ኣገዲድምዎም	+0	1	+	10852849	\N
ኣገዳሲ	+0	24	+	10826860	\N
ኣገዳሲት	+0	2	+	10845323	\N
ኣገዳስነቱይሃስስ	+0	1	+	10884001	\N
ኣገዳስነት	+0	3	+	10883987	\N
ኣጉህዩኒ	+0	1	+	10893793	\N
ኣጉዶ	+0	2	+	10884472	\N
ኣጋ	+0	1	+	10888927	\N
ኣጋር	+0	2	+	10891786	\N
ኣጋንንተይ	+0	1	+	10893789	\N
ኣጋይሽ	+0	8	+	10873021	\N
ኣጋይሽካ	+0	1	+	10825461	\N
ኣጋጢሙ	+0	3	+	10856065	\N
ኣጋጢሙኒ	+0	1	+	10875158	\N
ኣጋጢሙና	+0	2	+	10852913	\N
ኣጋጢሙወን	+0	1	+	10896301	\N
ኣጋጢሙዋ	+0	2	+	10884478	\N
ኣጋጢሙዎ	+0	1	+	10866481	\N
ኣጋጢሙዎም	+0	1	+	10847860	\N
ኣጋጢምዎ	+0	1	+	10831455	\N
ኣጋጢምዎም	+0	1	+	10824567	\N
ኣጋጣሚ	+0	8	+	10835311	\N
ኣጋጣሚታት	+0	3	+	10840556	\N
ኣጋጣሚ'ዚ	+0	1	+	10896348	\N
ኣግራብ	+0	5	+	10812052	\N
ኣግዒዞሙዎ	+0	1	+	10804658	\N
ኣጓኒፉዎ	+0	1	+	10821309	\N
ኣጠቓላሊ	+0	1	+	10884385	\N
ኣጠቓልሎ	+0	1	+	10814278	\N
ኣጠቓቕማኡን	+0	1	+	10848001	\N
ኣጣብቆ	+0	1	+	10809502	\N
ኣጥርያ	+0	1	+	10825125	\N
ኣጥቂዕዋ	+0	2	+	10833700	\N
ኣጥቂዖሞ	+0	2	+	10833173	\N
ኣጥቂዖሞም	+0	1	+	10833764	\N
ኣጥብቕ	+0	1	+	10818562	\N
ኣጥዒሙልካ	+0	1	+	10884156	\N
ኣጥፊኡ	+0	2	+	10877595	\N
ኣጥፊኣቶ	+0	1	+	10809325	\N
ኣጥፊኤ	+0	2	+	10884646	\N
ኣጥፊእካ	+0	1	+	10819028	\N
ኣጥፊኦም	+0	1	+	10814298	\N
ኣጥፋኣየን	+0	1	+	10809258	\N
ኣጨነቐቶ	+0	1	+	10881291	\N
ኣጸልምት	+0	1	+	10884432	\N
ኣጸቢቐ	+0	1	+	10807394	\N
